date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:18:38	622/622	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:18:22%20GMT	https://digits.com/security/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%22	C:/My%20Web%20Sites/ai/digits.com/security/%252525252525252522https_/ram.digitscpu.com/_astro-assets/%2525252525252522https_/ram.digitscpu.com/_astro-assets/%25252525252522https_/ram.digitscpu.com/_astro-assets/%2525/security-hero-bg-101.B2	(from https://digits.com/security/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522)
23:18:38	599/599	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:18:22%20GMT	https://digits.com/security/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%22	C:/My%20Web%20Sites/ai/digits.com/security/%252525252525252522https_/ram.digitscpu.com/_astro-assets/%2525252525252522https_/ram.digitscpu.com/_astro-assets/%25252525252522https_/ram.digitscpu.com/_astro-assets/%2525/shield.DW510vQR.272.del	(from https://digits.com/security/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522)
23:18:39	143563/143563	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2007:18:23%20GMT	https://digits.com/security/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522	C:/My%20Web%20Sites/ai/digits.com/security/%25252525252525252522https_/ram.digitscpu.com/_astro-assets/%252525252525252522https_/ram.digitscpu.com/_astro-assets/%2525252525252522https_/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2	(from https://digits.com/security/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%22)
23:18:41	143563/143563	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2007:18:23%20GMT	https://digits.com/security/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%2522	C:/My%20Web%20Sites/ai/digits.com/security/%25252525252525252522https_/ram.digitscpu.com/_astro-assets/%252525252525252522https_/ram.digitscpu.com/_astro-assets/%2525252525252522https_/ram.digitscpu.com/_astro-assets/shield.DW510vQR.274.del	(from https://digits.com/security/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%22)
23:18:42	686/686	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:18:25%20GMT	https://digits.com/security/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%22	C:/My%20Web%20Sites/ai/digits.com/security/%25252525252525252522https_/ram.digitscpu.com/_astro-assets/%252525252525252522https_/ram.digitscpu.com/_astro-assets/%2525252525252522https_/ram.digitscpu.com/_astro-assets/security-hero-bg-101.B2	(from https://digits.com/security/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522)
23:18:42	663/663	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:18:25%20GMT	https://digits.com/security/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%22	C:/My%20Web%20Sites/ai/digits.com/security/%25252525252525252522https_/ram.digitscpu.com/_astro-assets/%252525252525252522https_/ram.digitscpu.com/_astro-assets/%2525252525252522https_/ram.digitscpu.com/_astro-assets/shield.DW510vQR.276.del	(from https://digits.com/security/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522)
23:18:43	143563/143563	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2007:18:28%20GMT	https://digits.com/security/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%2522	C:/My%20Web%20Sites/ai/digits.com/security/%2525252525252525252522https_/ram.digitscpu.com/_astro-assets/%25252525252525252522https_/ram.digitscpu.com/_astro-assets/%252525252525252522https_/ram.digitscpu.com/_astro-/shield.DW510vQR.278.del	(from https://digits.com/security/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%22)
23:18:44	143563/143563	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2007:18:27%20GMT	https://digits.com/security/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522	C:/My%20Web%20Sites/ai/digits.com/security/%2525252525252525252522https_/ram.digitscpu.com/_astro-assets/%25252525252525252522https_/ram.digitscpu.com/_astro-assets/%252525252525252522https_/ram.digitscpu.com/_astro-/security-hero-bg-100.B2	(from https://digits.com/security/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%22)
23:18:47	752/752	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:18:31%20GMT	https://digits.com/security/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%22	C:/My%20Web%20Sites/ai/digits.com/security/%2525252525252525252522https_/ram.digitscpu.com/_astro-assets/%25252525252525252522https_/ram.digitscpu.com/_astro-assets/%252525252525252522https_/ram.digitscpu.com/_astro-/security-hero-bg-101.B2	(from https://digits.com/security/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522)
23:18:47	729/729	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:18:31%20GMT	https://digits.com/security/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%22	C:/My%20Web%20Sites/ai/digits.com/security/%2525252525252525252522https_/ram.digitscpu.com/_astro-assets/%25252525252525252522https_/ram.digitscpu.com/_astro-assets/%252525252525252522https_/ram.digitscpu.com/_astro-/shield.DW510vQR.27a.del	(from https://digits.com/security/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522)
23:18:48	143563/143563	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2007:18:32%20GMT	https://digits.com/security/%25252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522	C:/My%20Web%20Sites/ai/digits.com/security/%252525252525252525252522https_/ram.digitscpu.com/_astro-assets/%2525252525252525252522https_/ram.digitscpu.com/_astro-assets/%25252525252525252522https_/ram.digitscpu.com/_/security-hero-bg-100.B2	(from https://digits.com/security/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%22)
23:18:50	143563/143563	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2007:18:33%20GMT	https://digits.com/security/%25252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%2522	C:/My%20Web%20Sites/ai/digits.com/security/%252525252525252525252522https_/ram.digitscpu.com/_astro-assets/%2525252525252525252522https_/ram.digitscpu.com/_astro-assets/%25252525252525252522https_/ram.digitscpu.com/_/shield.DW510vQR.27c.del	(from https://digits.com/security/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%22)
23:18:51	797/797	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:18:36%20GMT	https://digits.com/security/%25252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%22	C:/My%20Web%20Sites/ai/digits.com/security/%252525252525252525252522https_/ram.digitscpu.com/_astro-assets/%2525252525252525252522https_/ram.digitscpu.com/_astro-assets/%25252525252525252522https_/ram.digitscpu.com/_/shield.DW510vQR.27e.del	(from https://digits.com/security/%25252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522)
23:18:52	820/820	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Jan%202026%2007:18:36%20GMT	https://digits.com/security/%25252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%22	C:/My%20Web%20Sites/ai/digits.com/security/%252525252525252525252522https_/ram.digitscpu.com/_astro-assets/%2525252525252525252522https_/ram.digitscpu.com/_astro-assets/%25252525252525252522https_/ram.digitscpu.com/_/security-hero-bg-101.B2	(from https://digits.com/security/%25252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522)
23:18:53	143563/143563	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2007:18:37%20GMT	https://digits.com/security/%2525252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%2522	C:/My%20Web%20Sites/ai/digits.com/security/%25252525252525252525252522https_/ram.digitscpu.com/_astro-assets/%252525252525252525252522https_/ram.digitscpu.com/_astro-assets/%2525252525252525252522https_/ram.digitscpu/security-hero-bg-100.B2	(from https://digits.com/security/%25252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/security-hero-bg-100.B2PTG8nw_Z1L04js.webp%22)
23:18:55	143563/143563	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jan%202026%2007:18:37%20GMT	https://digits.com/security/%2525252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%2522	C:/My%20Web%20Sites/ai/digits.com/security/%25252525252525252525252522https_/ram.digitscpu.com/_astro-assets/%252525252525252525252522https_/ram.digitscpu.com/_astro-assets/%2525252525252525252522https_/ram.digitscpu/shield.DW510vQR.280.del	(from https://digits.com/security/%25252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252525252522https:/ram.digitscpu.com/_astro-assets/%252525252525252522https:/ram.digitscpu.com/_astro-assets/%2525252525252522https:/ram.digitscpu.com/_astro-assets/%25252525252522https:/ram.digitscpu.com/_astro-assets/%252525252522https:/ram.digitscpu.com/_astro-assets/%2525252522https:/ram.digitscpu.com/_astro-assets/%25252522https:/ram.digitscpu.com/_astro-assets/%252522https:/ram.digitscpu.com/_astro-assets/%2522https:/ram.digitscpu.com/_astro-assets/%22https://ram.digitscpu.com/_astro-assets/shield.DW510vQR.svg%22)
